# out of simlation
4.151515151515151343e-07 6.545454545454545745e-13 2.177710010962445430e+00
4.151515151515151343e-07 6.641414141414141551e-13 2.143181193975810750e+00
4.151515151515151343e-07 6.737373737373737357e-13 2.112407077557755031e+00
4.151515151515151343e-07 6.833333333333333162e-13 2.081031256194378454e+00
4.151515151515151343e-07 6.929292929292928968e-13 2.051013389238564688e+00
4.151515151515151343e-07 7.025252525252525783e-13 2.022843212958028491e+00
4.151515151515151343e-07 7.121212121212121589e-13 1.994607283073424275e+00
4.151515151515151343e-07 7.217171717171717395e-13 1.964831035122818204e+00
4.151515151515151343e-07 7.313131313131313200e-13 1.938947026097131765e+00
4.151515151515151343e-07 7.409090909090909006e-13 1.912993274195966542e+00
4.151515151515151343e-07 7.505050505050504812e-13 1.887493392960189365e+00
4.151515151515151343e-07 7.601010101010101627e-13 1.861952964798562871e+00
4.151515151515151343e-07 7.696969696969697433e-13 1.838393034750196886e+00
4.151515151515151343e-07 7.792929292929293239e-13 1.816276454319518674e+00
4.151515151515151343e-07 7.888888888888889044e-13 1.791227292850379849e+00
4.151515151515151343e-07 7.984848484848484850e-13 1.769158843363539679e+00
4.151515151515151343e-07 8.080808080808080656e-13 1.748103215016450163e+00
4.151515151515151343e-07 8.176767676767676461e-13 1.727072054814006163e+00
4.151515151515151343e-07 8.272727272727273277e-13 1.704055212107693729e+00
4.151515151515151343e-07 8.368686868686869083e-13 1.687098502155564228e+00
4.151515151515151343e-07 8.464646464646464888e-13 1.667219696060414202e+00
4.151515151515151343e-07 8.560606060606060694e-13 1.649282043382320984e+00
4.151515151515151343e-07 8.656565656565656500e-13 1.628678222277833099e+00
4.151515151515151343e-07 8.752525252525252305e-13 1.611885070652168350e+00
4.151515151515151343e-07 8.848484848484849121e-13 1.595972093429015803e+00
4.151515151515151343e-07 8.944444444444444926e-13 1.578472379045189333e+00
4.151515151515151343e-07 9.040404040404040732e-13 1.561937410763491796e+00
4.151515151515151343e-07 9.136363636363636538e-13 1.544766946687123221e+00
4.151515151515151343e-07 9.232323232323233353e-13 1.526929534974913016e+00
4.151515151515151343e-07 9.328282828282828149e-13 1.512538031386049253e+00
4.151515151515151343e-07 9.424242424242424965e-13 1.497462257261511054e+00
4.151515151515151343e-07 9.520202020202021780e-13 1.482553787035674642e+00
4.151515151515151343e-07 9.616161616161616576e-13 1.467097938953557668e+00
4.151515151515151343e-07 9.712121212121213392e-13 1.451835268470983653e+00
4.151515151515151343e-07 9.808080808080808187e-13 1.438960396126059971e+00
4.151515151515151343e-07 9.904040404040405003e-13 1.425832578830142250e+00
4.151515151515151343e-07 9.999999999999999799e-13 1.410220926437715239e+00

4.545454545454545201e-07 5.000000000000000152e-14 1.373468121367498007e+01
4.545454545454545201e-07 5.959595959595959471e-14 2.022566282568095986e+01
4.545454545454545201e-07 6.919191919191920052e-14 3.285462921339132691e+01
4.545454545454545201e-07 7.878787878787879371e-14 6.657969184328241852e+01
4.545454545454545201e-07 8.838383838383838691e-14 4.770321584437533033e+02
4.545454545454545201e-07 9.797979797979798010e-14 9.773544705760575368e+01
4.545454545454545201e-07 1.075757575757575859e-13 4.705185936744408792e+01
4.545454545454545201e-07 1.171717171717171791e-13 3.178094234643181082e+01
4.545454545454545201e-07 1.267676767676767849e-13 2.434670947886004555e+01
4.545454545454545201e-07 1.363636363636363655e-13 1.991886886571796467e+01
4.545454545454545201e-07 1.459595959595959461e-13 1.696813338198491650e+01
4.545454545454545201e-07 1.555555555555555771e-13 1.484428234236830235e+01
4.545454545454545201e-07 1.651515151515151577e-13 1.324017071173584448e+01
4.545454545454545201e-07 1.747474747474747382e-13 1.197771566922788189e+01
4.545454545454545201e-07 1.843434343434343693e-13 1.095496237377945015e+01
4.545454545454545201e-07 1.939393939393939499e-13 1.011195013470082849e+01
4.545454545454545201e-07 2.035353535353535304e-13 9.393031994878274560e+00
4.545454545454545201e-07 2.131313131313131615e-13 8.789796245208863823e+00
4.545454545454545201e-07 2.227272727272727421e-13 8.257697241526701148e+00
4.545454545454545201e-07 2.323232323232323226e-13 7.794038145004679841e+00
4.545454545454545201e-07 2.419191919191919032e-13 7.385760234594306084e+00
4.545454545454545201e-07 2.515151515151515343e-13 7.018212528211210888e+00
4.545454545454545201e-07 2.611111111111111148e-13 6.690471145320155522e+00
4.545454545454545201e-07 2.707070707070706954e-13 6.392427053476659182e+00
4.545454545454545201e-07 2.803030303030303265e-13 6.122973361769203926e+00
4.545454545454545201e-07 2.898989898989899070e-13 5.876959939108786557e+00
4.545454545454545201e-07 2.994949494949494876e-13 5.652830340987544666e+00
4.545454545454545201e-07 3.090909090909090682e-13 5.443872330040854912e+00
4.545454545454545201e-07 3.186868686868686992e-13 5.249168617014401406e+00
4.545454545454545201e-07 3.282828282828282798e-13 5.070207690168873071e+00
4.545454545454545201e-07 3.378787878787878604e-13 4.905030515351014309e+00
4.545454545454545201e-07 3.474747474747474914e-13 4.750316038084594794e+00
4.545454545454545201e-07 3.570707070707070720e-13 4.603153803972587887e+00
4.545454545454545201e-07 3.666666666666666526e-13 4.469780996244803184e+00
4.545454545454545201e-07 3.762626262626262836e-13 4.340437670092661016e+00
4.545454545454545201e-07 3.858585858585858642e-13 4.219803135702565378e+00
4.545454545454545201e-07 3.954545454545454448e-13 4.103984597267186452e+00
4.545454545454545201e-07 4.050505050505050758e-13 3.998045763585632795e+00
4.545454545454545201e-07 4.146464646464646564e-13 3.893442648558000485e+00
4.545454545454545201e-07 4.242424242424242370e-13 3.797371094705733974e+00
4.545454545454545201e-07 4.338383838383838175e-13 3.706415271549460488e+00
4.545454545454545201e-07 4.434343434343434486e-13 3.619871315044265625e+00
4.545454545454545201e-07 4.530303030303030291e-13 3.536536745282350847e+00
4.545454545454545201e-07 4.626262626262626602e-13 3.457007642828691996e+00
4.545454545454545201e-07 4.722222222222222408e-13 3.382397728957788896e+00
4.545454545454545201e-07 4.818181818181818213e-13 3.307462551893134872e+00
4.545454545454545201e-07 4.914141414141414019e-13 3.239274398305532987e+00
4.545454545454545201e-07 5.010101010101010835e-13 3.172427804493565873e+00
4.545454545454545201e-07 5.106060606060606640e-13 3.109325214970979800e+00
4.545454545454545201e-07 5.202020202020202446e-13 3.047621292352446609e+00
4.545454545454545201e-07 5.297979797979798252e-13 2.989644010018274400e+00
4.545454545454545201e-07 5.393939393939394057e-13 2.933089700989110149e+00
4.545454545454545201e-07 5.489898989898989863e-13 2.877969800716995152e+00
4.545454545454545201e-07 5.585858585858585669e-13 2.826570294131780958e+00
4.545454545454545201e-07 5.681818181818181474e-13 2.774329511982986052e+00
4.545454545454545201e-07 5.777777777777778290e-13 2.725863707974550465e+00
4.545454545454545201e-07 5.873737373737374096e-13 2.678859802587124861e+00
4.545454545454545201e-07 5.969696969696969901e-13 2.634493862850779244e+00
4.545454545454545201e-07 6.065656565656565707e-13 2.589897792619487937e+00
4.545454545454545201e-07 6.161616161616161513e-13 2.546185684652590986e+00
4.545454545454545201e-07 6.257575757575757318e-13 2.507530091012253326e+00
4.545454545454545201e-07 6.353535353535354134e-13 2.465773376078613577e+00
4.545454545454545201e-07 6.449494949494949939e-13 2.429043718605962354e+00
4.545454545454545201e-07 6.545454545454545745e-13 2.391001065144378046e+00
4.545454545454545201e-07 6.641414141414141551e-13 2.353938689106756854e+00
4.545454545454545201e-07 6.737373737373737357e-13 2.320782043632104052e+00
4.545454545454545201e-07 6.833333333333333162e-13 2.287469256408279694e+00
4.545454545454545201e-07 6.929292929292928968e-13 2.254125102947907688e+00
4.545454545454545201e-07 7.025252525252525783e-13 2.221286075526681891e+00
4.545454545454545201e-07 7.121212121212121589e-13 2.188927593793540183e+00
4.545454545454545201e-07 7.217171717171717395e-13 2.157622155873351932e+00
4.545454545454545201e-07 7.313131313131313200e-13 2.129760523535696670e+00
4.545454545454545201e-07 7.409090909090909006e-13 2.101817501208448125e+00
4.545454545454545201e-07 7.505050505050504812e-13 2.071609885894196257e+00
4.545454545454545201e-07 7.601010101010101627e-13 2.047591598169965277e+00
4.545454545454545201e-07 7.696969696969697433e-13 2.018040026908008766e+00
4.545454545454545201e-07 7.792929292929293239e-13 1.994114495446358548e+00
4.545454545454545201e-07 7.888888888888889044e-13 1.966827452706005452e+00
4.545454545454545201e-07 7.984848484848484850e-13 1.944127885846612891e+00
4.545454545454545201e-07 8.080808080808080656e-13 1.919227731922104052e+00
4.545454545454545201e-07 8.176767676767676461e-13 1.894349290381555972e+00
4.545454545454545201e-07 8.272727272727273277e-13 1.870673546345408722e+00
4.545454545454545201e-07 8.368686868686869083e-13 1.849456231284555496e+00
4.545454545454545201e-07 8.464646464646464888e-13 1.829977527898292822e+00
4.545454545454545201e-07 8.560606060606060694e-13 1.807232013416046668e+00
4.545454545454545201e-07 8.656565656565656500e-13 1.786849017550938168e+00
4.545454545454545201e-07 8.752525252525252305e-13 1.765449894711149215e+00
4.545454545454545201e-07 8.848484848484849121e-13 1.745902943319145528e+00
4.545454545454545201e-07 8.944444444444444926e-13 1.726494218220017807e+00
4.545454545454545201e-07 9.040404040404040732e-13 1.708368169631664157e+00
4.545454545454545201e-07 9.136363636363636538e-13 1.690387502080834325e+00
4.545454545454545201e-07 9.232323232323233353e-13 1.672574356520709404e+00
4.545454545454545201e-07 9.328282828282828149e-13 1.654944345011744700e+00
4.545454545454545201e-07 9.424242424242424965e-13 1.638558630938981020e+00
4.545454545454545201e-07 9.520202020202021780e-13 1.623328951954224442e+00
4.545454545454545201e-07 9.616161616161616576e-13 1.605334069347345238e+00
4.545454545454545201e-07 9.712121212121213392e-13 1.589045773896430314e+00
4.545454545454545201e-07 9.808080808080808187e-13 1.572982887950324704e+00
4.545454545454545201e-07 9.904040404040405003e-13 1.559094527812800557e+00
4.545454545454545201e-07 9.999999999999999799e-13 1.542546776917763207e+00

4.939393939393939588e-07 5.000000000000000152e-14 1.165044104718598028e+01
4.939393939393939588e-07 5.959595959595959471e-14 1.677952654695761581e+01
4.939393939393939588e-07 6.919191919191920052e-14 2.465900011243974177e+01
4.939393939393939588e-07 7.878787878787879371e-14 4.023541887304283193e+01
4.939393939393939588e-07 8.838383838383838691e-14 8.868540630318423723e+01
4.939393939393939588e-07 9.797979797979798010e-14 2.061996790172667886e+02
4.939393939393939588e-07 1.075757575757575859e-13 8.736798214434843146e+01
4.939393939393939588e-07 1.171717171717171791e-13 4.644751434722967787e+01
4.939393939393939588e-07 1.267676767676767849e-13 3.230234174123240365e+01
4.939393939393939588e-07 1.363636363636363655e-13 2.511825302958255079e+01
4.939393939393939588e-07 1.459595959595959461e-13 2.070695362613245649e+01
4.939393939393939588e-07 1.555555555555555771e-13 1.772705433915730211e+01
4.939393939393939588e-07 1.651515151515151577e-13 1.556320319054768220e+01
4.939393939393939588e-07 1.747474747474747382e-13 1.391193288835652808e+01
4.939393939393939588e-07 1.843434343434343693e-13 1.260794582633781147e+01
4.939393939393939588e-07 1.939393939393939499e-13 1.155395150941181015e+01
4.939393939393939588e-07 2.035353535353535304e-13 1.067646484988328481e+01
4.939393939393939588e-07 2.131313131313131615e-13 9.932946923663175554e+00
4.939393939393939588e-07 2.227272727272727421e-13 9.303536423737728711e+00
4.939393939393939588e-07 2.323232323232323226e-13 8.745546740099872096e+00
4.939393939393939588e-07 2.419191919191919032e-13 8.265101791441203716e+00
4.939393939393939588e-07 2.515151515151515343e-13 7.834078504927483699e+00
4.939393939393939588e-07 2.611111111111111148e-13 7.451393197145447012e+00
4.939393939393939588e-07 2.707070707070706954e-13 7.108434808767889912e+00
4.939393939393939588e-07 2.803030303030303265e-13 6.791256249834888514e+00
4.939393939393939588e-07 2.898989898989899070e-13 6.510012825662918168e+00
4.939393939393939588e-07 2.994949494949494876e-13 6.253842203468578553e+00
4.939393939393939588e-07 3.090909090909090682e-13 6.015435204594572483e+00
4.939393939393939588e-07 3.186868686868686992e-13 5.797758699422860040e+00
4.939393939393939588e-07 3.282828282828282798e-13 5.592264310316153342e+00
4.939393939393939588e-07 3.378787878787878604e-13 5.403305898927821538e+00
4.939393939393939588e-07 3.474747474747474914e-13 5.231060994661525854e+00
4.939393939393939588e-07 3.570707070707070720e-13 5.064461990975886785e+00
4.939393939393939588e-07 3.666666666666666526e-13 4.911267414905413631e+00
4.939393939393939588e-07 3.762626262626262836e-13 4.770876882420075127e+00
4.939393939393939588e-07 3.858585858585858642e-13 4.632664757541578027e+00
4.939393939393939588e-07 3.954545454545454448e-13 4.504494986790327893e+00
4.939393939393939588e-07 4.050505050505050758e-13 4.386492829710176622e+00
4.939393939393939588e-07 4.146464646464646564e-13 4.272640721125593899e+00
4.939393939393939588e-07 4.242424242424242370e-13 4.162879833540464425e+00
4.939393939393939588e-07 4.338383838383838175e-13 4.062115873089307883e+00
4.939393939393939588e-07 4.434343434343434486e-13 3.965234755534731814e+00
4.939393939393939588e-07 4.530303030303030291e-13 3.872271664890878373e+00
4.939393939393939588e-07 4.626262626262626602e-13 3.782395029125119379e+00
4.939393939393939588e-07 4.722222222222222408e-13 3.699888307107671359e+00
4.939393939393939588e-07 4.818181818181818213e-13 3.620373574458064070e+00
4.939393939393939588e-07 4.914141414141414019e-13 3.541939999566293462e+00
4.939393939393939588e-07 5.010101010101010835e-13 3.467158308576896886e+00
4.939393939393939588e-07 5.106060606060606640e-13 3.396888650516395991e+00
4.939393939393939588e-07 5.202020202020202446e-13 3.331062086979396319e+00
4.939393939393939588e-07 5.297979797979798252e-13 3.264078924566775619e+00
4.939393939393939588e-07 5.393939393939394057e-13 3.201574087710845617e+00
4.939393939393939588e-07 5.489898989898989863e-13 3.143567802741883188e+00
4.939393939393939588e-07 5.585858585858585669e-13 3.083726499251845610e+00
4.939393939393939588e-07 5.681818181818181474e-13 3.030497781479490449e+00
4.939393939393939588e-07 5.777777777777778290e-13 2.977542806976823275e+00
4.939393939393939588e-07 5.873737373737374096e-13 2.926324007969776098e+00
4.939393939393939588e-07 5.969696969696969901e-13 2.874291612339839652e+00
4.939393939393939588e-07 6.065656565656565707e-13 2.826652201312005452e+00
4.939393939393939588e-07 6.161616161616161513e-13 2.778769571903897173e+00
4.939393939393939588e-07 6.257575757575757318e-13 2.736036677492537983e+00
4.939393939393939588e-07 6.353535353535354134e-13 2.691174644126225424e+00
4.939393939393939588e-07 6.449494949494949939e-13 2.650687567290783253e+00
4.939393939393939588e-07 6.545454545454545745e-13 2.607553408757139923e+00
4.939393939393939588e-07 6.641414141414141551e-13 2.569488554666684799e+00
4.939393939393939588e-07 6.737373737373737357e-13 2.529390251068945439e+00
4.939393939393939588e-07 6.833333333333333162e-13 2.494370196501573211e+00
4.939393939393939588e-07 6.929292929292928968e-13 2.456789122114583890e+00
4.939393939393939588e-07 7.025252525252525783e-13 2.422334297823739657e+00
4.939393939393939588e-07 7.121212121212121589e-13 2.386588807768943887e+00
4.939393939393939588e-07 7.217171717171717395e-13 2.353404617219409634e+00
4.939393939393939588e-07 7.313131313131313200e-13 2.323381227437726348e+00
4.939393939393939588e-07 7.409090909090909006e-13 2.289627098311129760e+00
4.939393939393939588e-07 7.505050505050504812e-13 2.259707258176319122e+00
4.939393939393939588e-07 7.601010101010101627e-13 2.228512803901341321e+00
4.939393939393939588e-07 7.696969696969697433e-13 2.199983510103213913e+00
4.939393939393939588e-07 7.792929292929293239e-13 2.171496835369144396e+00
4.939393939393939588e-07 7.888888888888889044e-13 2.143055833627309781e+00
4.939393939393939588e-07 7.984848484848484850e-13 2.116689445785433499e+00
4.939393939393939588e-07 8.080808080808080656e-13 2.091701658870073199e+00
4.939393939393939588e-07 8.176767676767676461e-13 2.064183142005011184e+00
4.939393939393939588e-07 8.272727272727273277e-13 2.040737280097763673e+00
4.939393939393939588e-07 8.368686868686869083e-13 2.014754340397313381e+00
4.939393939393939588e-07 8.464646464646464888e-13 1.992864058682575878e+00
4.939393939393939588e-07 8.560606060606060694e-13 1.968492600391211544e+00
4.939393939393939588e-07 8.656565656565656500e-13 1.945574185496853348e+00
4.939393939393939588e-07 8.752525252525252305e-13 1.924773407767685240e+00
4.939393939393939588e-07 8.848484848484849121e-13 1.901549149035548059e+00
4.939393939393939588e-07 8.944444444444444926e-13 1.879795911203175018e+00
4.939393939393939588e-07 9.040404040404040732e-13 1.860863806779240015e+00
4.939393939393939588e-07 9.136363636363636538e-13 1.839525176691661601e+00
4.939393939393939588e-07 9.232323232323233353e-13 1.820977385950092620e+00
4.939393939393939588e-07 9.328282828282828149e-13 1.801368073067566744e+00
4.939393939393939588e-07 9.424242424242424965e-13 1.777958444711826180e+00
4.939393939393939588e-07 9.520202020202021780e-13 1.761535587767291799e+00
4.939393939393939588e-07 9.616161616161616576e-13 1.745859348169917835e+00
4.939393939393939588e-07 9.712121212121213392e-13 1.725282147869936056e+00
4.939393939393939588e-07 9.808080808080808187e-13 1.708852468632240162e+00
4.939393939393939588e-07 9.904040404040405003e-13 1.692023003882159093e+00
4.939393939393939588e-07 9.999999999999999799e-13 1.675464567911798985e+00

5.333333333333332386e-07 5.000000000000000152e-14 1.055837659487165681e+01
5.333333333333332386e-07 5.959595959595959471e-14 1.434599597579687291e+01
5.333333333333332386e-07 6.919191919191920052e-14 1.994425276296223970e+01
5.333333333333332386e-07 7.878787878787879371e-14 2.936271330856045481e+01
5.333333333333332386e-07 8.838383838383838691e-14 4.918670176884396739e+01
5.333333333333332386e-07 9.797979797979798010e-14 1.227634025507931597e+02
5.333333333333332386e-07 1.075757575757575859e-13 4.585668627658166088e+02
5.333333333333332386e-07 1.171717171717171791e-13 8.003513426996782698e+01
5.333333333333332386e-07 1.267676767676767849e-13 4.594649222456826010e+01
5.333333333333332386e-07 1.363636363636363655e-13 3.273838663396722382e+01
5.333333333333332386e-07 1.459595959595959461e-13 2.579358061684833459e+01
5.333333333333332386e-07 1.555555555555555771e-13 2.142248246920834376e+01
5.333333333333332386e-07 1.651515151515151577e-13 1.843750424883922889e+01
5.333333333333332386e-07 1.747474747474747382e-13 1.623552694105372751e+01
5.333333333333332386e-07 1.843434343434343693e-13 1.455532290797000350e+01
5.333333333333332386e-07 1.939393939393939499e-13 1.321489918722402201e+01
5.333333333333332386e-07 2.035353535353535304e-13 1.212592159759435262e+01
5.333333333333332386e-07 2.131313131313131615e-13 1.122095980087462941e+01
5.333333333333332386e-07 2.227272727272727421e-13 1.045276485283602064e+01
5.333333333333332386e-07 2.323232323232323226e-13 9.791102433087095491e+00
5.333333333333332386e-07 2.419191919191919032e-13 9.221455917524561841e+00
5.333333333333332386e-07 2.515151515151515343e-13 8.716392582078851703e+00
5.333333333333332386e-07 2.611111111111111148e-13 8.267861840291505615e+00
5.333333333333332386e-07 2.707070707070706954e-13 7.870571702897686706e+00
5.333333333333332386e-07 2.803030303030303265e-13 7.506816722168903055e+00
5.333333333333332386e-07 2.898989898989899070e-13 7.181890406213854661e+00
5.333333333333332386e-07 2.994949494949494876e-13 6.886373366494117576e+00
5.333333333333332386e-07 3.090909090909090682e-13 6.617891123250334573e+00
5.333333333333332386e-07 3.186868686868686992e-13 6.366363846606551746e+00
5.333333333333332386e-07 3.282828282828282798e-13 6.136040207774282607e+00
5.333333333333332386e-07 3.378787878787878604e-13 5.927533261090587757e+00
5.333333333333332386e-07 3.474747474747474914e-13 5.726892310828671562e+00
5.333333333333332386e-07 3.570707070707070720e-13 5.543632486970609285e+00
5.333333333333332386e-07 3.666666666666666526e-13 5.371103128186436315e+00
5.333333333333332386e-07 3.762626262626262836e-13 5.211594670106614480e+00
5.333333333333332386e-07 3.858585858585858642e-13 5.059446229483956614e+00
5.333333333333332386e-07 3.954545454545454448e-13 4.919499242199105282e+00
5.333333333333332386e-07 4.050505050505050758e-13 4.783165805505138479e+00
5.333333333333332386e-07 4.146464646464646564e-13 4.658567628404016503e+00
5.333333333333332386e-07 4.242424242424242370e-13 4.540991878878700483e+00
5.333333333333332386e-07 4.338383838383838175e-13 4.423905020766722096e+00
5.333333333333332386e-07 4.434343434343434486e-13 4.316125617000776238e+00
5.333333333333332386e-07 4.530303030303030291e-13 4.213782002388751557e+00
5.333333333333332386e-07 4.626262626262626602e-13 4.116820023782399751e+00
5.333333333333332386e-07 4.722222222222222408e-13 4.024343834019764365e+00
5.333333333333332386e-07 4.818181818181818213e-13 3.937807393787292387e+00
5.333333333333332386e-07 4.914141414141414019e-13 3.851910699364593516e+00
5.333333333333332386e-07 5.010101010101010835e-13 3.769529492761164668e+00
5.333333333333332386e-07 5.106060606060606640e-13 3.692357024507002095e+00
5.333333333333332386e-07 5.202020202020202446e-13 3.620245427174999531e+00
5.333333333333332386e-07 5.297979797979798252e-13 3.547169437811118708e+00
5.333333333333332386e-07 5.393939393939394057e-13 3.477561287786065325e+00
5.333333333333332386e-07 5.489898989898989863e-13 3.413913289379864047e+00
5.333333333333332386e-07 5.585858585858585669e-13 3.351431335256093380e+00
5.333333333333332386e-07 5.681818181818181474e-13 3.289568716656942726e+00
5.333333333333332386e-07 5.777777777777778290e-13 3.229708913040725271e+00
5.333333333333332386e-07 5.873737373737374096e-13 3.174903938649016766e+00
5.333333333333332386e-07 5.969696969696969901e-13 3.120653230650183740e+00
5.333333333333332386e-07 6.065656565656565707e-13 3.064766755085348127e+00
5.333333333333332386e-07 6.161616161616161513e-13 3.016245898059225272e+00
5.333333333333332386e-07 6.257575757575757318e-13 2.966799484482460336e+00
5.333333333333332386e-07 6.353535353535354134e-13 2.917975619669504805e+00
5.333333333333332386e-07 6.449494949494949939e-13 2.873474668476958538e+00
5.333333333333332386e-07 6.545454545454545745e-13 2.827452798447707583e+00
5.333333333333332386e-07 6.641414141414141551e-13 2.783539475431837218e+00
5.333333333333332386e-07 6.737373737373737357e-13 2.743969439063766558e+00
5.333333333333332386e-07 6.833333333333333162e-13 2.701504953155053901e+00
5.333333333333332386e-07 6.929292929292928968e-13 2.662637935254087651e+00
5.333333333333332386e-07 7.025252525252525783e-13 2.622256615596056939e+00
5.333333333333332386e-07 7.121212121212121589e-13 2.586369568936152330e+00
5.333333333333332386e-07 7.217171717171717395e-13 2.548958693141204712e+00
5.333333333333332386e-07 7.313131313131313200e-13 2.514572075852746558e+00
5.333333333333332386e-07 7.409090909090909006e-13 2.483684872433370661e+00
5.333333333333332386e-07 7.505050505050504812e-13 2.445858534323246847e+00
5.333333333333332386e-07 7.601010101010101627e-13 2.415323064860433799e+00
5.333333333333332386e-07 7.696969696969697433e-13 2.383373515452137159e+00
5.333333333333332386e-07 7.792929292929293239e-13 2.351503028787571559e+00
5.333333333333332386e-07 7.888888888888889044e-13 2.324117979741690654e+00
5.333333333333332386e-07 7.984848484848484850e-13 2.294001033810640244e+00
5.333333333333332386e-07 8.080808080808080656e-13 2.265444233804628116e+00
5.333333333333332386e-07 8.176767676767676461e-13 2.237043355627577945e+00
5.333333333333332386e-07 8.272727272727273277e-13 2.210249070931070481e+00
5.333333333333332386e-07 8.368686868686869083e-13 2.183631233286324136e+00
5.333333333333332386e-07 8.464646464646464888e-13 2.155697583794133010e+00
5.333333333333332386e-07 8.560606060606060694e-13 2.130933209277754870e+00
5.333333333333332386e-07 8.656565656565656500e-13 2.107822532346216526e+00
5.333333333333332386e-07 8.752525252525252305e-13 2.080434130832455875e+00
5.333333333333332386e-07 8.848484848484849121e-13 2.060745143672135793e+00
5.333333333333332386e-07 8.944444444444444926e-13 2.037563911786440585e+00
5.333333333333332386e-07 9.040404040404040732e-13 2.011655653388922271e+00
5.333333333333332386e-07 9.136363636363636538e-13 1.991949600810159149e+00
5.333333333333332386e-07 9.232323232323233353e-13 1.969514810087611645e+00
5.333333333333332386e-07 9.328282828282828149e-13 1.948819086651370380e+00
5.333333333333332386e-07 9.424242424242424965e-13 1.926914067925250329e+00
5.333333333333332386e-07 9.520202020202021780e-13 1.906784624523351068e+00
5.333333333333332386e-07 9.616161616161616576e-13 1.887690738561548454e+00
5.333333333333332386e-07 9.712121212121213392e-13 1.868885055692903974e+00
5.333333333333332386e-07 9.808080808080808187e-13 1.848927666843960704e+00
5.333333333333332386e-07 9.904040404040405003e-13 1.828502716198787015e+00
5.333333333333332386e-07 9.999999999999999799e-13 1.811435459029713702e+00

5.727272727272727302e-07 5.000000000000000152e-14 9.465735540292197214e+00
5.727272727272727302e-07 5.959595959595959471e-14 1.257322963255325021e+01
5.727272727272727302e-07 6.919191919191920052e-14 1.686192299144052598e+01
5.727272727272727302e-07 7.878787878787879371e-14 2.336781519422899223e+01
5.727272727272727302e-07 8.838383838383838691e-14 3.473372608698571895e+01
5.727272727272727302e-07 9.797979797979798010e-14 6.043590512026489847e+01
5.727272727272727302e-07 1.075757575757575859e-13 1.815355130960593613e+02
5.727272727272727302e-07 1.171717171717171791e-13 2.471543310757108713e+02
5.727272727272727302e-07 1.267676767676767849e-13 7.490203666770881341e+01
5.727272727272727302e-07 1.363636363636363655e-13 4.551791105529281367e+01
5.727272727272727302e-07 1.459595959595959461e-13 3.323690568618555830e+01
5.727272727272727302e-07 1.555555555555555771e-13 2.643789370968249841e+01
5.727272727272727302e-07 1.651515151515151577e-13 2.211115996273551687e+01
5.727272727272727302e-07 1.747474747474747382e-13 1.908911242918791018e+01
5.727272727272727302e-07 1.843434343434343693e-13 1.687904924169921728e+01
5.727272727272727302e-07 1.939393939393939499e-13 1.516206828945455776e+01
5.727272727272727302e-07 2.035353535353535304e-13 1.379346142555122157e+01
5.727272727272727302e-07 2.131313131313131615e-13 1.267136638473643018e+01
5.727272727272727302e-07 2.227272727272727421e-13 1.174255551519599550e+01
5.727272727272727302e-07 2.323232323232323226e-13 1.094541001749845854e+01
5.727272727272727302e-07 2.419191919191919032e-13 1.026632745304115524e+01
5.727272727272727302e-07 2.515151515151515343e-13 9.673591718998439504e+00
5.727272727272727302e-07 2.611111111111111148e-13 9.150031462518693814e+00
5.727272727272727302e-07 2.707070707070706954e-13 8.687264948344836313e+00
5.727272727272727302e-07 2.803030303030303265e-13 8.269078845554464152e+00
5.727272727272727302e-07 2.898989898989899070e-13 7.895235378364032997e+00
5.727272727272727302e-07 2.994949494949494876e-13 7.559218572609466058e+00
5.727272727272727302e-07 3.090909090909090682e-13 7.252511894767986078e+00
5.727272727272727302e-07 3.186868686868686992e-13 6.969113670705888275e+00
5.727272727272727302e-07 3.282828282828282798e-13 6.706874463701707256e+00
5.727272727272727302e-07 3.378787878787878604e-13 6.469238416556154725e+00
5.727272727272727302e-07 3.474747474747474914e-13 6.245866890797227455e+00
5.727272727272727302e-07 3.570707070707070720e-13 6.036851087265433513e+00
5.727272727272727302e-07 3.666666666666666526e-13 5.851079125035286488e+00
5.727272727272727302e-07 3.762626262626262836e-13 5.671076342447851637e+00
5.727272727272727302e-07 3.858585858585858642e-13 5.501972920082103258e+00
5.727272727272727302e-07 3.954545454545454448e-13 5.346883169685640702e+00
5.727272727272727302e-07 4.050505050505050758e-13 5.194909360368744622e+00
5.727272727272727302e-07 4.146464646464646564e-13 5.055423762220261352e+00
5.727272727272727302e-07 4.242424242424242370e-13 4.920664863499644603e+00
5.727272727272727302e-07 4.338383838383838175e-13 4.797628363429122800e+00
5.727272727272727302e-07 4.434343434343434486e-13 4.678058997927160512e+00
5.727272727272727302e-07 4.530303030303030291e-13 4.564883012227307191e+00
5.727272727272727302e-07 4.626262626262626602e-13 4.458053041959027851e+00
5.727272727272727302e-07 4.722222222222222408e-13 4.357426294489931351e+00
5.727272727272727302e-07 4.818181818181818213e-13 4.259235102255443550e+00
5.727272727272727302e-07 4.914141414141414019e-13 4.167145727230189500e+00
5.727272727272727302e-07 5.010101010101010835e-13 4.077458273464407590e+00
5.727272727272727302e-07 5.106060606060606640e-13 3.993787800705223656e+00
5.727272727272727302e-07 5.202020202020202446e-13 3.912495853308537885e+00
5.727272727272727302e-07 5.297979797979798252e-13 3.833601953908521320e+00
